filename,audio_path,speaker,word,label
OAF_have_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_have_sad.wav,OAF,have,sad
OAF_haze_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_haze_angry.wav,OAF,haze,angry
OAF_haze_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_haze_happy.wav,OAF,haze,happy
OAF_haze_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_haze_neutral.wav,OAF,haze,neutral
OAF_haze_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_haze_sad.wav,OAF,haze,sad
OAF_hire_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hire_angry.wav,OAF,hire,angry
OAF_hire_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hire_happy.wav,OAF,hire,happy
OAF_hire_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hire_neutral.wav,OAF,hire,neutral
OAF_hire_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hire_sad.wav,OAF,hire,sad
OAF_hit_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hit_angry.wav,OAF,hit,angry
OAF_hit_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hit_happy.wav,OAF,hit,happy
OAF_hit_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hit_neutral.wav,OAF,hit,neutral
OAF_hit_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hit_sad.wav,OAF,hit,sad
OAF_hole_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hole_angry.wav,OAF,hole,angry
OAF_hole_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hole_happy.wav,OAF,hole,happy
OAF_hole_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hole_neutral.wav,OAF,hole,neutral
OAF_hole_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hole_sad.wav,OAF,hole,sad
OAF_home_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_home_angry.wav,OAF,home,angry
OAF_home_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_home_happy.wav,OAF,home,happy
OAF_home_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_home_neutral.wav,OAF,home,neutral
OAF_home_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_home_sad.wav,OAF,home,sad
OAF_hurl_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hurl_angry.wav,OAF,hurl,angry
OAF_hurl_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hurl_happy.wav,OAF,hurl,happy
OAF_hurl_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hurl_neutral.wav,OAF,hurl,neutral
OAF_hurl_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hurl_sad.wav,OAF,hurl,sad
OAF_hush_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hush_angry.wav,OAF,hush,angry
OAF_hush_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hush_happy.wav,OAF,hush,happy
OAF_hush_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hush_neutral.wav,OAF,hush,neutral
OAF_hush_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_hush_sad.wav,OAF,hush,sad
OAF_jail_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_jail_angry.wav,OAF,jail,angry
OAF_jail_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_jail_happy.wav,OAF,jail,happy
OAF_jail_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_jail_neutral.wav,OAF,jail,neutral
OAF_jail_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_jail_sad.wav,OAF,jail,sad
OAF_jar_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_jar_angry.wav,OAF,jar,angry
OAF_jar_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_jar_happy.wav,OAF,jar,happy
OAF_jar_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_jar_neutral.wav,OAF,jar,neutral
OAF_jar_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_jar_sad.wav,OAF,jar,sad
OAF_join_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_join_angry.wav,OAF,join,angry
OAF_join_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_join_happy.wav,OAF,join,happy
OAF_join_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_join_neutral.wav,OAF,join,neutral
OAF_join_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_join_sad.wav,OAF,join,sad
OAF_judge_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_judge_angry.wav,OAF,judge,angry
OAF_judge_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_judge_happy.wav,OAF,judge,happy
OAF_judge_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_judge_neutral.wav,OAF,judge,neutral
OAF_judge_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_judge_sad.wav,OAF,judge,sad
OAF_jug_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_jug_angry.wav,OAF,jug,angry
OAF_jug_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_jug_happy.wav,OAF,jug,happy
OAF_jug_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_jug_neutral.wav,OAF,jug,neutral
OAF_jug_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_jug_sad.wav,OAF,jug,sad
OAF_juice_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_juice_angry.wav,OAF,juice,angry
OAF_juice_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_juice_happy.wav,OAF,juice,happy
OAF_juice_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_juice_neutral.wav,OAF,juice,neutral
OAF_juice_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_juice_sad.wav,OAF,juice,sad
OAF_keen_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_keen_angry.wav,OAF,keen,angry
OAF_keen_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_keen_happy.wav,OAF,keen,happy
OAF_keen_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_keen_neutral.wav,OAF,keen,neutral
OAF_keen_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_keen_sad.wav,OAF,keen,sad
OAF_keep_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_keep_angry.wav,OAF,keep,angry
OAF_keep_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_keep_happy.wav,OAF,keep,happy
OAF_keep_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_keep_neutral.wav,OAF,keep,neutral
OAF_keep_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_keep_sad.wav,OAF,keep,sad
OAF_keg_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_keg_angry.wav,OAF,keg,angry
OAF_keg_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_keg_happy.wav,OAF,keg,happy
OAF_keg_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_keg_neutral.wav,OAF,keg,neutral
OAF_keg_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_keg_sad.wav,OAF,keg,sad
OAF_kick_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_kick_angry.wav,OAF,kick,angry
OAF_kick_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_kick_happy.wav,OAF,kick,happy
OAF_kick_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_kick_neutral.wav,OAF,kick,neutral
OAF_kick_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_kick_sad.wav,OAF,kick,sad
OAF_kill_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_kill_angry.wav,OAF,kill,angry
OAF_kill_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_kill_happy.wav,OAF,kill,happy
OAF_kill_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_kill_neutral.wav,OAF,kill,neutral
OAF_kill_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_kill_sad.wav,OAF,kill,sad
OAF_king_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_king_angry.wav,OAF,king,angry
OAF_king_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_king_happy.wav,OAF,king,happy
OAF_king_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_king_neutral.wav,OAF,king,neutral
OAF_king_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_king_sad.wav,OAF,king,sad
OAF_kite_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_kite_angry.wav,OAF,kite,angry
OAF_kite_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_kite_happy.wav,OAF,kite,happy
OAF_kite_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_kite_neutral.wav,OAF,kite,neutral
OAF_kite_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_kite_sad.wav,OAF,kite,sad
OAF_knock_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_knock_angry.wav,OAF,knock,angry
OAF_knock_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_knock_happy.wav,OAF,knock,happy
OAF_knock_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_knock_neutral.wav,OAF,knock,neutral
OAF_knock_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_knock_sad.wav,OAF,knock,sad
OAF_late_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_late_angry.wav,OAF,late,angry
OAF_late_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_late_happy.wav,OAF,late,happy
OAF_late_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_late_neutral.wav,OAF,late,neutral
OAF_late_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_late_sad.wav,OAF,late,sad
OAF_laud_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_laud_angry.wav,OAF,laud,angry
OAF_laud_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_laud_happy.wav,OAF,laud,happy
OAF_laud_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_laud_neutral.wav,OAF,laud,neutral
OAF_laud_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_laud_sad.wav,OAF,laud,sad
OAF_lean_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lean_angry.wav,OAF,lean,angry
OAF_lean_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lean_happy.wav,OAF,lean,happy
OAF_lean_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lean_neutral.wav,OAF,lean,neutral
OAF_lean_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lean_sad.wav,OAF,lean,sad
OAF_learn_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_learn_angry.wav,OAF,learn,angry
OAF_learn_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_learn_happy.wav,OAF,learn,happy
OAF_learn_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_learn_neutral.wav,OAF,learn,neutral
OAF_learn_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_learn_sad.wav,OAF,learn,sad
OAF_lease_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lease_angry.wav,OAF,lease,angry
OAF_lease_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lease_happy.wav,OAF,lease,happy
OAF_lease_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lease_neutral.wav,OAF,lease,neutral
OAF_lease_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lease_sad.wav,OAF,lease,sad
OAF_lid_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lid_angry.wav,OAF,lid,angry
OAF_lid_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lid_happy.wav,OAF,lid,happy
OAF_lid_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lid_neutral.wav,OAF,lid,neutral
OAF_lid_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lid_sad.wav,OAF,lid,sad
OAF_life_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_life_angry.wav,OAF,life,angry
OAF_life_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_life_happy.wav,OAF,life,happy
OAF_life_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_life_neutral.wav,OAF,life,neutral
OAF_life_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_life_sad.wav,OAF,life,sad
OAF_limb_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_limb_angry.wav,OAF,limb,angry
OAF_limb_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_limb_happy.wav,OAF,limb,happy
OAF_limb_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_limb_neutral.wav,OAF,limb,neutral
OAF_limb_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_limb_sad.wav,OAF,limb,sad
OAF_live_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_live_angry.wav,OAF,live,angry
OAF_live_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_live_happy.wav,OAF,live,happy
OAF_live_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_live_neutral.wav,OAF,live,neutral
OAF_live_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_live_sad.wav,OAF,live,sad
OAF_loaf_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_loaf_angry.wav,OAF,loaf,angry
OAF_loaf_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_loaf_happy.wav,OAF,loaf,happy
OAF_loaf_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_loaf_neutral.wav,OAF,loaf,neutral
OAF_loaf_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_loaf_sad.wav,OAF,loaf,sad
OAF_long_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_long_angry.wav,OAF,long,angry
OAF_long_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_long_happy.wav,OAF,long,happy
OAF_long_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_long_neutral.wav,OAF,long,neutral
OAF_long_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_long_sad.wav,OAF,long,sad
OAF_lore_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lore_angry.wav,OAF,lore,angry
OAF_lore_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lore_happy.wav,OAF,lore,happy
OAF_lore_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lore_neutral.wav,OAF,lore,neutral
OAF_lore_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lore_sad.wav,OAF,lore,sad
OAF_lose_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lose_angry.wav,OAF,lose,angry
OAF_lose_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lose_happy.wav,OAF,lose,happy
OAF_lose_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lose_neutral.wav,OAF,lose,neutral
OAF_lose_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lose_sad.wav,OAF,lose,sad
OAF_lot_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lot_angry.wav,OAF,lot,angry
OAF_lot_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lot_happy.wav,OAF,lot,happy
OAF_lot_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lot_neutral.wav,OAF,lot,neutral
OAF_lot_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_lot_sad.wav,OAF,lot,sad
OAF_love_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_love_angry.wav,OAF,love,angry
OAF_love_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_love_happy.wav,OAF,love,happy
OAF_love_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_love_neutral.wav,OAF,love,neutral
OAF_love_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_love_sad.wav,OAF,love,sad
OAF_luck_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_luck_angry.wav,OAF,luck,angry
OAF_luck_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_luck_happy.wav,OAF,luck,happy
OAF_luck_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_luck_neutral.wav,OAF,luck,neutral
OAF_luck_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_luck_sad.wav,OAF,luck,sad
OAF_make_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_make_angry.wav,OAF,make,angry
OAF_make_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_make_happy.wav,OAF,make,happy
OAF_make_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_make_neutral.wav,OAF,make,neutral
OAF_make_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_make_sad.wav,OAF,make,sad
OAF_match_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_match_angry.wav,OAF,match,angry
OAF_match_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_match_happy.wav,OAF,match,happy
OAF_match_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_match_neutral.wav,OAF,match,neutral
OAF_match_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_match_sad.wav,OAF,match,sad
OAF_merge_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_merge_angry.wav,OAF,merge,angry
OAF_merge_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_merge_happy.wav,OAF,merge,happy
OAF_merge_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_merge_neutral.wav,OAF,merge,neutral
OAF_merge_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_merge_sad.wav,OAF,merge,sad
OAF_mess_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mess_angry.wav,OAF,mess,angry
OAF_mess_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mess_happy.wav,OAF,mess,happy
OAF_mess_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mess_neutral.wav,OAF,mess,neutral
OAF_mess_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mess_sad.wav,OAF,mess,sad
OAF_met_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_met_angry.wav,OAF,met,angry
OAF_met_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_met_happy.wav,OAF,met,happy
OAF_met_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_met_neutral.wav,OAF,met,neutral
OAF_met_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_met_sad.wav,OAF,met,sad
OAF_mill_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mill_angry.wav,OAF,mill,angry
OAF_mill_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mill_happy.wav,OAF,mill,happy
OAF_mill_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mill_neutral.wav,OAF,mill,neutral
OAF_mill_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mill_sad.wav,OAF,mill,sad
OAF_mob_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mob_angry.wav,OAF,mob,angry
OAF_mob_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mob_happy.wav,OAF,mob,happy
OAF_mob_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mob_neutral.wav,OAF,mob,neutral
OAF_mob_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mob_sad.wav,OAF,mob,sad
OAF_mode_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mode_angry.wav,OAF,mode,angry
OAF_mode_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mode_happy.wav,OAF,mode,happy
OAF_mode_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mode_neutral.wav,OAF,mode,neutral
OAF_mode_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mode_sad.wav,OAF,mode,sad
OAF_mood_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mood_angry.wav,OAF,mood,angry
OAF_mood_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mood_happy.wav,OAF,mood,happy
OAF_mood_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mood_neutral.wav,OAF,mood,neutral
OAF_mood_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mood_sad.wav,OAF,mood,sad
OAF_moon_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_moon_angry.wav,OAF,moon,angry
OAF_moon_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_moon_happy.wav,OAF,moon,happy
OAF_moon_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_moon_neutral.wav,OAF,moon,neutral
OAF_moon_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_moon_sad.wav,OAF,moon,sad
OAF_mop_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mop_angry.wav,OAF,mop,angry
OAF_mop_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mop_happy.wav,OAF,mop,happy
OAF_mop_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mop_neutral.wav,OAF,mop,neutral
OAF_mop_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mop_sad.wav,OAF,mop,sad
OAF_mouse_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mouse_angry.wav,OAF,mouse,angry
OAF_mouse_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mouse_happy.wav,OAF,mouse,happy
OAF_mouse_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mouse_neutral.wav,OAF,mouse,neutral
OAF_mouse_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_mouse_sad.wav,OAF,mouse,sad
OAF_nag_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_nag_angry.wav,OAF,nag,angry
OAF_nag_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_nag_happy.wav,OAF,nag,happy
OAF_nag_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_nag_neutral.wav,OAF,nag,neutral
OAF_nag_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_nag_sad.wav,OAF,nag,sad
OAF_name_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_name_angry.wav,OAF,name,angry
OAF_name_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_name_happy.wav,OAF,name,happy
OAF_name_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_name_neutral.wav,OAF,name,neutral
OAF_name_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_name_sad.wav,OAF,name,sad
OAF_near_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_near_angry.wav,OAF,near,angry
OAF_near_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_near_happy.wav,OAF,near,happy
OAF_near_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_near_neutral.wav,OAF,near,neutral
OAF_near_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_near_sad.wav,OAF,near,sad
OAF_neat_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_neat_angry.wav,OAF,neat,angry
OAF_neat_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_neat_happy.wav,OAF,neat,happy
OAF_neat_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_neat_neutral.wav,OAF,neat,neutral
OAF_neat_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_neat_sad.wav,OAF,neat,sad
OAF_nice_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_nice_angry.wav,OAF,nice,angry
OAF_nice_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_nice_happy.wav,OAF,nice,happy
OAF_nice_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_nice_neutral.wav,OAF,nice,neutral
OAF_nice_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_nice_sad.wav,OAF,nice,sad
OAF_note_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_note_angry.wav,OAF,note,angry
OAF_note_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_note_happy.wav,OAF,note,happy
OAF_note_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_note_neutral.wav,OAF,note,neutral
OAF_note_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_note_sad.wav,OAF,note,sad
OAF_numb_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_numb_angry.wav,OAF,numb,angry
OAF_numb_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_numb_happy.wav,OAF,numb,happy
OAF_numb_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_numb_neutral.wav,OAF,numb,neutral
OAF_numb_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_numb_sad.wav,OAF,numb,sad
OAF_pad_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_pad_angry.wav,OAF,pad,angry
OAF_pad_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_pad_happy.wav,OAF,pad,happy
OAF_pad_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_pad_neutral.wav,OAF,pad,neutral
OAF_pad_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_pad_sad.wav,OAF,pad,sad
OAF_page_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_page_angry.wav,OAF,page,angry
OAF_page_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_page_happy.wav,OAF,page,happy
OAF_page_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_page_neutral.wav,OAF,page,neutral
OAF_page_sad.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_page_sad.wav,OAF,page,sad
OAF_pain_angry.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_pain_angry.wav,OAF,pain,angry
OAF_pain_happy.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_pain_happy.wav,OAF,pain,happy
OAF_pain_neutral.wav,/root/autodl-tmp/kfair/data/tess/audio/OAF_pain_neutral.wav,OAF,pain,neutral
